Price,Location,Size,Bedrooms,Bathrooms,Tenure,Property_Type,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court
850000,Kota Kemuning,3000,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1300000,Kepong,3207,4,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1900000,Gombak,4000,5,6,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000,Bangsar,7125,4,5,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599000,Taman Melawati,2464,4,5,Freehold,Townhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Setapak,3000,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
990000,Cheras,2950,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
570000,Setapak,2120,3,2,Freehold,Townhouse,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1390000,Wangsa Maju,3143,6,5,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380000,Taman Melawati,2800,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200000,Taman Melawati,6500,6,6,Freehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
900000,Keramat,2500,5,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1250000,Wangsa Maju,4400,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378000,City Centre,850,2,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,Gombak,4550,6,7,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798000,Keramat,3300,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2000000,Taman Permata,4700,7,7,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1500000,Bangsar,2000,4,4,Freehold,2.5-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
830000,Ampang,3810,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,Mont Kiara,3638,5,5,Freehold,3-Storey Terraced House,0,1,1,0,0,0,0,1,1,0,1,0,1,0
2200000,Taman Melawati,5600,6,6,Freehold,Bungalow House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
870000,Keramat,2200,6,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,0,1,0,0,0,0,0
598000,Kepong,1200,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688000,Sentul,1722,3,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,Jalan Kuching,4250,4,3,Leasehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,0,0,0,0
2200000,Taman Tun Dr Ismail,4136,8,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575000,Cheras,1000,3,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330000,Salak Selatan,3062,5,4,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758000,Cheras,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199000,Kepong,1539,4,3,Leasehold,2-Storey Terraced House,1,0,0,1,0,0,0,1,1,0,1,0,0,0
630000,Cheras,1200,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548000,Cheras,1540,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000,Wangsa Maju,1300,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700000,Cheras,10334,7,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7980000,Sri Hartamas,10400,6,7,Freehold,Bungalow House,0,1,0,0,0,0,0,1,0,0,1,0,1,0
738000,Jalan Ipoh,3000,5,4,Freehold,3-Storey Terraced House,1,0,1,1,1,0,0,1,1,0,1,0,1,0
1630000,Bangsar,1650,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660000,OUG,5200,6,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,Taman Melawati,3548,5,5,Freehold,3-Storey Terraced House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
630000,Setapak,1800,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
900000,Keramat,2000,5,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190000,Wangsa Maju,4200,8,4,Leasehold,3.5-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,1,0,0,0
700000,Taman Melawati,1980,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360000,Cheras,3199,5,4,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798000,OUG,1600,4,2,Freehold,1.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Kepong,3207,4,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1900000,Gombak,4000,5,6,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699000,Keramat,1600,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000,Kepong,5000,6,6,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
320400,Others,869,3,2,Freehold,1-Storey Terraced House,0,1,0,1,0,0,1,1,1,0,0,0,1,0
1750000,Cheras,3200,6,6,Leasehold,Semi-Detached House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
1500000,Ampang,4550,6,7,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,Taman Melawati,1650,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Taman Permata,2000,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,OUG,1650,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1500000,Bangsar,1732,4,2,Freehold,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,Sentul,1000,6,7,Freehold,Semi-Detached House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690000,Keramat,1700,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000,Cheras,8364,8,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776000,Setapak,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,Sentul,800,3,2,Leasehold,2.5-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1050000,Cheras,2100,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1358888,Sentul,6780,7,8,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3300000,Taman Melawati,7700,6,6,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Ampang,3600,5,3,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838000,Setiawangsa,1235,3,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1190000,Wangsa Maju,4200,8,4,Leasehold,3.5-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3627000,Taman Melawati,6005,8,7,Leasehold,Bungalow House,0,0,0,0,1,0,0,0,1,0,1,0,1,0
838000,Setiawangsa,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Pandan Indah,915,3,2,Leasehold,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,Kepong,1050,3,2,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570000,Jalan Ipoh,1367,3,2,Freehold,Townhouse,0,0,0,0,0,0,0,1,0,0,1,0,0,0
650000,Setapak,1080,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Segambut,1000,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000,Taman Melawati,5737,5,6,Freehold,Bungalow House,1,0,0,1,0,0,1,1,0,0,1,0,1,0
3050000,Taman Melawati,7100,6,8,Freehold,Twin Villas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,Damansara Heights,11746,5,5,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518000,Kepong,1470,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690000,Ampang,1495,5,4,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1250000,Cheras,1760,5,5,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5800000,Bangsar,4833,8,5,Freehold,Semi-Detached House,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1600000,Setapak,2800,3,2,Freehold,Terraced House,1,0,1,1,0,1,1,1,1,0,0,0,0,0
1340000,Gombak,3500,6,6,Freehold,Semi-Detached House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1340000,Wangsa Maju,4990,7,7,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460000,Keramat,1760,5,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1300000,Kepong,2420,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850000,Taman Melawati,1760,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,Setapak,1700,5,2,Leasehold,Townhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Kepong,3207,4,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
419000,Setapak,1300,3,2,Freehold,Townhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,Keramat,2500,5,3,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,Cheras,3150,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
750000,Setapak,2400,4,3,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,Taman Melawati,1760,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575000,Cheras,3326,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,Setapak,1600,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,Setapak,1080,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000,Bukit Jalil,3537,6,5,Freehold,3-Storey Terraced House,1,0,1,1,0,0,1,1,1,1,1,0,1,0
365000,Cheras,1001,2,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,Setapak,1080,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,Cheras,2000,4,3,Leasehold,2-Storey Terraced House,1,0,0,0,0,1,0,1,0,0,1,0,0,0
990000,Cheras,2950,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
675000,Taman Melawati,1600,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668000,Kepong,1350,3,3,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870000,Kepong,1430,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2000000,Taman Melawati,5000,7,4,Freehold,Semi-Detached House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
900000,Keramat,4288,5,3,Leasehold,Bungalow House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
910000,Keramat,1800,3,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,1,0,0,0,0,0
600000,Setapak,1496,8,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000,Setapak,800,2,1,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
430000,Cheras,1200,3,1,Leasehold,1-Storey Terraced House,0,0,0,0,0,1,0,0,1,0,0,0,0,0
380000,Sentul,600,3,2,Leasehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150000,Jalan Kuching,2900,5,4,Leasehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240000,Kepong,700,2,1,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2580000,Kepong,3500,6,6,Leasehold,Semi-Detached House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
2250000,Setapak,6533,7,9,Freehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
800000,Segambut,4500,4,3,Leasehold,Bungalow House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
470000,Puchong,1500,4,3,Leasehold,Semi-Detached House,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1358888,Kepong,6780,7,8,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1358000,Gombak,6780,7,7,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750000,Cheras,1760,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1800000,Wangsa Maju,3304,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
900000,Keramat,4288,4,2,Leasehold,Bungalow House,0,0,0,0,0,1,0,0,1,0,0,0,0,0
850000,Keramat,2400,5,5,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,0,0,0,0
900000,Keramat,2500,5,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
4500000,Wangsa Maju,6500,8,8,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280000,Setiawangsa,1399,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1100000,Sentul,2884,5,3,Leasehold,Bungalow House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430000,Ampang,1200,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
950000,Sri Petaling,1721,4,2,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1150000,Bangsar,7125,4,5,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419000,Setapak,1300,3,2,Freehold,Townhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Cheras,1000,2,1,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700000,Taman Melawati,5200,7,6,Leasehold,Bungalow House,1,0,0,0,0,0,1,1,1,1,1,0,1,0
370000,Cheras,1200,2,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080000,Cheras,2950,4,3,Leasehold,Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,Taman Melawati,1440,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487500,Sentul,4988,7,7,Freehold,Bungalow House,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1489500,Gombak,4895,7,7,Freehold,Bungalow House,0,0,0,0,1,0,0,0,1,0,0,0,0,0
880000,Pantai,1540,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Bandar Damai Perdana,850,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000,Kepong,1733,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000,Bukit Jalil,3300,5,6,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
850000,Kepong,2600,4,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,1,0,1,0,0,1,0,0,0
560000,Cheras,1555,4,3,Freehold,New 2-Storey Terraced House,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1580000,Setapak,3079,7,6,Freehold,Semi-Detached House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1500000,Sentul,5000,6,6,Freehold,Semi-Detached House,0,0,0,0,1,0,0,1,0,0,1,0,0,0
650000,Taman Melawati,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4700000,Taman Melawati,12000,6,7,Freehold,Bungalow House,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1150000,Keramat,4000,5,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,Ampang,12000,8,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770000,Setiawangsa,1400,3,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
838000,Setiawangsa,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
670000,Keramat,1760,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
800000,Cheras,4500,4,4,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,Damansara Heights,5343,5,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,Keramat,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
770000,Setiawangsa,1250,3,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699000,Setapak,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798000,Others,1650,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000,Cheras,1000,2,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,Cheras,1278,3,2,Freehold,Others,0,0,1,0,1,0,0,1,1,1,1,0,1,0
380000,Sentul,800,3,2,Leasehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490000,Keramat,1680,2,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370000,Cheras,2300,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,Cheras,1000,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850000,Ampang,4000,5,3,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830000,Jalan Ipoh,1200,5,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,Cheras,1600,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
700000,Setapak,1150,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5400000,Bangsar,6980,8,5,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
950000,Cheras,4289,4,3,Freehold,2-Storey Terraced House,1,0,0,0,0,0,0,1,0,0,0,0,0,0
365000,Cheras,1200,2,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,Cheras,1680,5,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Kepong,3207,4,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
640000,Ampang,2200,5,4,Freehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
340000,Cheras,990,2,1,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,Cheras,1080,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Taman Melawati,4924,6,6,Freehold,Semi-Detached House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2900000,Taman Melawati,7046,8,7,Freehold,Twin Villas,0,0,0,0,0,0,0,1,0,0,0,0,0,0
600000,Ampang Hilir,1120,3,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050000,Cheras,2400,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
675000,Taman Melawati,1600,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,Sentul,1000,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000,Setapak,880,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
450000,Ampang,1200,2,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1050000,Cheras,2400,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
949000,Kepong,1760,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1150000,Bangsar,7125,4,5,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,Taman Melawati,6425,6,7,Freehold,Bungalow House,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1160000,Sentul,1680,5,4,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Taman Melawati,1760,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,Sentul,1300,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,Cheras,1400,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2499000,Sungai Besi,6000,7,5,Leasehold,Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
900000,Keramat,1400,5,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000000,Damansara,45961,9,5,Freehold,Bungalow House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568000,Cheras,1200,4,3,Leasehold,Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389200,Wangsa Maju,5000,7,8,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1389000,Kepong,4990,7,7,Freehold,Bungalow House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300000,Kepong,3207,4,3,Leasehold,Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1520000,Ampang Hilir,4300,6,6,Freehold,Semi-Detached House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
568000,Ampang,1200,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,Cheras,796,2,1,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000,Taman Melawati,3600,6,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1520000,City Centre,5000,5,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830000,Taman Melawati,4850,6,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950000,Ampang,9800,5,6,Freehold,Bungalow House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4000000,Ampang,12000,5,4,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,Cheras,8000,6,7,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490000,Desa ParkCity,5000,5,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Ampang,5000,6,6,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,Taman Melawati,2400,4,4,Freehold,Townhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000,Cheras,2692,5,5,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
780000,Batu,1750,5,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980000,Sri Damansara,2200,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Cheras,1000,2,1,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776000,Setapak,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798000,OUG,1600,4,2,Freehold,1.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565000,Setapak,880,3,2,Freehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
575000,Setapak,1400,3,2,Leasehold,1.5-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
950000,Serdang,5096,4,4,Leasehold,Semi-Detached House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
1060000,Cheras,3800,6,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Taman Melawati,4505,5,5,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
650000,Gombak,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,Ampang,33000,7,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4200000,Taman Melawati,6425,6,7,Freehold,Bungalow House,0,1,0,0,0,0,0,1,0,0,1,0,1,0
850000,Cheras,4126,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625000,Ampang,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000,Taman Tun Dr Ismail,4082,8,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990000,Cheras,3455,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675000,Taman Melawati,1600,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
