Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 550,000","Batu 9, Cheras, Selangor","Listed on Aug 12, 2025 (3d ago)","1,335 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-lagenda-mas-for-sale-by-elly-chong-42544221
"RM 604,300","Greenwoods @ Salak Perdana, Sepang, Selangor","Listed on Aug 11, 2025 (3d ago)","2,679 sqft",4 Beds,4 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/greenwoods-senna-salak-perdana-for-sale-by-dennis-saw-43249867
"RM 490,000","Bandar Seri Putra, Bangi, Selangor","Listed on Aug 11, 2025 (3d ago)","2,347 sqft",4 Beds,4 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/bandar-seri-putra-for-sale-by-dennis-saw-43236717
"RM 597,000","Senna Puteri, Bandar Baru Salak Tinggi, Sepang, Selangor","Listed on Aug 11, 2025 (3d ago)","2,454 sqft",4 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/aurelia-for-sale-by-dennis-saw-43117761
"RM 650,000","Bandar Puteri Bangi, Kajang, Selangor","Listed on Aug 11, 2025 (3d ago)","1,539 sqft (floor),",3 Beds,3 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/the-strata-for-sale-by-liza-khalid-42332275
"RM 495,000","Kota Warisan, Sepang, Selangor","Listed on Aug 11, 2025 (3d ago)","2,347 sqft",4 Beds,4 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/putrajaya-for-sale-by-dennis-saw-43135050
"RM 500,000","Bandar Seri Putra, Bangi, Selangor","Listed on Aug 11, 2025 (3d ago)","2,347 sqft",4 Beds,4 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/bangi-for-sale-by-dennis-saw-43235942
"RM 516,000","Pandan Mas, Ampang, Selangor","Listed on Aug 11, 2025 (3d ago)","1,170 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/pandan-mas-for-sale-by-kris-tan-39850547
"RM 929,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","1,930 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-40704426
"RM 750,000","Persiaran Tropicana, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,690 sqft (floor),",5 Beds,5 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/mutiara-tropicana-for-sale-by-zuraidah-dan-41796551
"RM 759,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,058 sqft",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-42899187
"RM 749,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,058 sqft",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-39717076
"RM 739,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,058 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-41839041
"RM 750,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,058 sqft",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-40704128
"RM 779,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (3d ago)","2,058 sqft",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-wind-cheang-43418249
"RM 420,000","Jalan Kekwa, Kampung Sungai Kayu Ara, Kayu Ara, Selangor","Listed on Aug 11, 2025 (3d ago)","1,100 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/sri-kayangan-town-villas-townhouse-for-sale-by-regene-phang-500016297
"RM 340,000","Taman Balakong Jaya, Seri Kembangan, Selangor","Listed on Aug 11, 2025 (3d ago)","1,099 sqft",2 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-balakong-jaya-for-sale-by-jason-tang-60350294
"RM 1,350,000","Jalan Cemara 1, Seri Kembangan, Selangor","Listed on Aug 11, 2025 (3d ago)","3,294 sqft (floor),",3 Beds+1,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/affiniti-residences-for-sale-by-wenli-tong-500016184
"RM 520,000","Jalan Alam Putra 3A/1, Taman Alam Putra, Seri Kembangan, Selangor","Listed on Aug 11, 2025 (3d ago)","1,790 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-alam-putra-for-sale-by-zamani-ishak-60350060
"RM 360,000","Jalan TTP 3, Taman Tasik Puchong, Puchong, Selangor","Listed on Aug 11, 2025 (4d ago)","1,195 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-tasik-puchong-for-sale-by-joseph-chan-60349451
"RM 475,000","Jalan BP 11, Bandar Bukit Puchong, Bandar Bukit Puchong 2, Puchong, Selangor","Listed on Aug 11, 2025 (4d ago)","1,560 sqft",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/park-villa-townhouse-for-sale-by-terry-yee-43229659
"RM 788,000","N’Dira Bandar 16 Sierra Puchong, Puchong, Selangor","Listed on Aug 11, 2025 (4d ago)","2,583 sqft (floor),",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/n-dira-bandar-16-sierra-puchong-3-storey-townhouse-for-sale-by-katty-soon-40201190
"RM 1,680,000","Putra Heights, Subang Jaya, Selangor","Listed on Aug 11, 2025 (4d ago)","3,300 sqft",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/mews-the-glades-putra-heights-subang-jaya-for-sale-by-chester-cheng-37309869
"RM 299,999","Jalan Akasia 10, Saujana Akasia, Sungai Buloh, Selangor","Listed on Aug 11, 2025 (4d ago)","900 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/impian-indah-for-sale-by-jim-lee-43184611
"RM 670,000","Lorong Kekwa, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 11, 2025 (4d ago)","1,472 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/eastwood-terrace-for-sale-by-key-ling-42958627
"RM 948,000","Eco Ardence, Persiaran Setia Alam, Setia Alam, Selangor","Listed on Aug 11, 2025 (4d ago)","1,178 sqft (floor),",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-jason-tan-60348300
"RM 675,000","Jalan Hijau Pelangi U9/55, Shah Alam, Selangor","Listed on Aug 11, 2025 (4d ago)","2,343 sqft",4 Beds,4 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/primer-garden-town-villas-cahaya-spk-for-sale-by-zaimah-zamri-60280223
"RM 280,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 11, 2025 (4d ago)","1,245 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-shirley-yong-60347934
"RM 350,000","Taman Amansiara, Rawang, Selangor","Listed on Aug 11, 2025 (4d ago)","1,204 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-amansiara-for-sale-by-william-lua-42721100
"RM 370,000","Taman Amansiara, Rawang, Selangor","Listed on Aug 11, 2025 (4d ago)","1,204 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-amansiara-for-sale-by-william-lua-42721113
"RM 950,000","Batu Caves, Selangor","Listed on Aug 11, 2025 (4d ago)","2,771 sqft",4 Beds,3 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/villa-domus-taman-indah-gemilang-batu-caves-for-sale-by-salmi-binti-aripin-39904706
"RM 360,000","Taman Lagenda Mas, Cheras, Selangor","Listed on Aug 10, 2025 (4d ago)","1,200 sqft (floor),",3 Beds,1 Bath,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-lagenda-mas-for-sale-by-ryan-fam-43054419
"RM 435,000","Taman Bukit Serdang, Seri Kembangan, Selangor","Listed on Aug 10, 2025 (4d ago)","1,385 sqft",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-serdang-seksyen-5-for-sale-by-nicholas-lew-60087077
"RM 450,000","Taman Bukit Serdang, Seri Kembangan, Selangor","Listed on Aug 10, 2025 (4d ago)","1,399 sqft",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-serdang-seksyen-5-for-sale-by-nicholas-lew-60087063
"RM 660,000","Taman Bukit Serdang, Seri Kembangan, Selangor","Listed on Aug 10, 2025 (4d ago)","2,142 sqft (floor),",4 Beds,4 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-serdang-seksyen-5-for-sale-by-nicholas-lew-60087081
"RM 1,200,000","Jalan PJU 3/30, Petaling Jaya, Selangor","Listed on Aug 10, 2025 (4d ago)","2,131 sqft (floor),",4 Beds,4 Baths,Completion: 2010,Leasehold,https://www.propertyguru.com.my/property-listing/challis-damansara-for-sale-by-kar-mun-lee-500010481
"RM 1,090,000","Jalan PJU 3/24, Petaling Jaya, Selangor","Listed on Aug 10, 2025 (4d ago)","1,945 sqft (floor),",4 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/laman-impian-for-sale-by-kar-mun-lee-500010488
"RM 299,999","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 10, 2025 (4d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-yubi-leong-500015177
"RM 930,000","Bandar Utama, Bandar Utama 1, Bandar Utama, Selangor","Listed on Aug 10, 2025 (4d ago)","1,800 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-utama-for-sale-by-kew-60122204
"RM 350,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 10, 2025 (4d ago)","840 sqft (floor),",2 Beds,2 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-60346775
