Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 661,000","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,129 sqft",3 Beds,2 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-kenny-peck-60235735
"RM 941,000","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,625 sqft",4 Beds,4 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-kenny-peck-60235777
"RM 280,000","Jalan Tasik Permaisuri 2, Bandar Tun Razak, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",859 sqft,3 Beds,2 Baths,Completion: 2008,Leasehold,https://www.propertyguru.com.my/property-listing/lumayan-apartment-bdr-tasik-permaisuri-for-sale-by-wl-wan-42822519
"RM 299,000","- Jalan 4/142, Taman Connaught, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",950 sqft,3 Beds,2 Baths,Completion: 2012,Leasehold,https://www.propertyguru.com.my/property-listing/connaught-avenue-for-sale-by-wl-wan-400002054
"RM 230,000","Lorong D1/5, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",850 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-dua-for-sale-by-wl-wan-60338423
"RM 300,000","Jalan Klang Lama, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,142 sqft",3 Beds,2 Baths,Completion: 2005,Freehold,https://www.propertyguru.com.my/property-listing/zamrud-apartment-for-sale-by-wl-wan-60338441
"RM 150,000","Jalan Perdana 2, Taman Indah perdana, Taman Indah Perdana, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",860 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/amber-for-sale-by-wl-wan-60248611
"RM 260,000","- 7, Jalan 5/76E, Desa Pandan, Ampang, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",958 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/delima-j-apartment-for-sale-by-wl-wan-42705105
"RM 260,000","Block M1, Flat, Jalan Persiaran Pandan 1, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",630 sqft,3 Beds,1 Bath,Completion: 1990,Leasehold,https://www.propertyguru.com.my/property-listing/pandan-jaya-blok-m-for-sale-by-yy-wong-42671428
"RM 230,000","- Jalan 42/26, Wangsa Maju, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",600 sqft,2 Beds,1 Bath,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/rampai-court-for-sale-by-aaron-ong-43252172
"RM 238,000","Jalan 3/109C Jalan 3/109C, Taman Abadi Indah, Taman Desa, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",830 sqft,3 Beds,2 Baths,Completion: 1994,Leasehold,https://www.propertyguru.com.my/property-listing/abadi-indah-for-sale-by-horace-cheah-60178294
"RM 320,000","Jalan Impian Indah, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2022,Leasehold,https://www.propertyguru.com.my/property-listing/ppa1m-mercu-jalil-for-sale-by-rashidah-juremi-60360856
"RM 315,000","- Jalan 1/133, Taman Sri Sentosa, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",950 sqft,3 Beds,2 Baths,Completion: 1993,Leasehold,https://www.propertyguru.com.my/property-listing/avenue-court-for-sale-by-joey-wong-39197231
"RM 350,000","No.1 Jalan Kepong, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2008,Leasehold,https://www.propertyguru.com.my/property-listing/vista-mutiara-for-sale-by-lucas-lim-39580548
"RM 700,000","Persiaran Alam Damai, Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,238 sqft",5 Beds,2 Baths,Completion: 2019,Leasehold,https://www.propertyguru.com.my/property-listing/riana-south-for-sale-by-elvin-soh-42898489
"RM 410,000","Suria @ North Kiara Jalan 30/38a, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",713 sqft,2 Beds,2 Baths,Completion: 2018,Freehold,https://www.propertyguru.com.my/property-listing/suria-north-kiara-for-sale-by-lucas-lim-37974124
"RM 400,000","Jalan Sentul Pasar, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",850 sqft,3 Beds,2 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/sentul-point-for-sale-by-lucas-lim-37972725
"RM 500,000","Jalan Sentul Pasar, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/sentul-point-for-sale-by-lucas-lim-32433725
"RM 390,000","Jalan Sentul Pasar, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",720 sqft,2 Beds,2 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/sentul-point-for-sale-by-clara-loh-60100636
"RM 180,000","Jalan (2 - 6)/116b Kuchai Entrepreneurs Park, Kuchai Lama, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",883 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/kuchai-entrepreneurs-park-for-sale-by-tom-foo-42332289
"RM 255,000","Jalan 1/48g, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",689 sqft,2 Beds,2 Baths,Completion: 2023,Freehold,https://www.propertyguru.com.my/property-listing/vista-sentul-residences-for-sale-by-adam-lee-60360421
"RM 410,000","- Jalan 14/155C, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,040 sqft",3 Beds,2 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/jalil-damai-apartments-for-sale-by-keith-bobo-41619835
"RM 280,000","- Jalan Bukit Jalil Indah 4 Taman Ltat, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",900 sqft,3 Beds,2 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/taman-ltat-for-sale-by-keith-bobo-60098690
"RM 235,000","Jalan 2/146 Jalan 2/146, Taman Desa Tasek, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",895 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/desa-tasik-fasa-1a-for-sale-by-mohd-faizal-60360359
