Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 330,000","Queensville, Cheras","Condominium For Sale, listed 7 hours ago",840,2,2,Leasehold,https://www.mudah.my/new-condo-0-downpayment-100-full-loan-monthly-rm1300-111195505.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 340,000","Arte Cheras, Cheras","Service Residence For Sale, listed 7 hours ago",800,2,2,Leasehold,https://www.mudah.my/new-condo-100-full-loan-monthly-rm1300-walk-to-mall-111194809.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 330,000","Queensville, Cheras","Condominium For Sale, listed 7 hours ago",840,2,2,Leasehold,https://www.mudah.my/new-condo-monthly-rm1300-0-downpayment-1min-to-lrt-111195132.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 486,000","United Point Residence @ North Kiara, Segambut","Service Residence For Sale, listed 7 hours ago",958,3,2,Freehold,https://www.mudah.my/below-market-70k-united-point-luxury-freehold-condo-segambut-111136543.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 375,000","Vista Komanwel, Bukit Jalil","Condominium For Sale, listed 7 hours ago","1,224",3,2,Freehold,https://www.mudah.my/full-loan-no-depo-vista-komenwel-condominium-bukit-jalil-kl-111067160.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 390,000","Vista Amani, Cheras","Condominium For Sale, listed 7 hours ago","1,101",4,2,Leasehold,https://www.mudah.my/vista-amani-condo-1101sqft-4bed-2bath-bandar-sri-permaisuri-cheras-kl-103740581.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house"
"RM 220,000","Cendana Apartment, Cheras","Apartment For Sale, listed 7 hours ago",625,2,1,Leasehold,https://www.mudah.my/murah-cendana-apartment-bandar-sri-pemaisuri-cheras-111226343.htm,"Security, Playground, Gymnasium, Minimart"
"RM 420,000","Duta Ria, Solaris Dutamas","Condominium For Sale, listed 7 hours ago","1,450",3,2,Freehold,https://www.mudah.my/0-downpayment-duta-ria-condo-solaris-1450sf-below-market-renovated-110361141.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 330,000","La Villas Condominium, Setapak","Condominium For Sale, listed 7 hours ago","1,000",3,2,Freehold,https://www.mudah.my/0-downpayment-la-villas-condo-1000sf-setapak-below-market-renovate-110541416.htm,"Parking, Security, Swimming Pool, Playground, Sauna, Barbeque area, Minimart"
"RM 218,000","Aman Satu, Kepong","Apartment For Sale, listed 1 day ago",840,3,2,Freehold,https://www.mudah.my/aman-satu-apartment-kepong-zero-downpayment-freehold-111259011.htm,"Parking, Security, Playground, Minimart"
"RM 480,000","Villa Angsana, Jalan Ipoh","Condominium For Sale, listed 28 Mar","1,323",3,2,Freehold,https://www.mudah.my/villa-angsana-property-for-sale-110607581.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Tennis Court"
"RM 485,000","Villa Wangsamas, Wangsa Maju","Condominium For Sale, listed 2 weeks ago","1,267",3,2,Freehold,https://www.mudah.my/villa-wangsamas-condo-wangsa-maju-kl-fully-furnished-facing-klcc-111024196.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track"
"RM 410,000","Abadi Villa, Taman Desa","Condominium For Sale, listed 7 hours ago","1,200",3,2,Leasehold,https://www.mudah.my/actual-price-abadi-villa-condo-taman-desa-1200sf-100-fullloan-lppsa-111269206.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Club house, Jogging Track, Tennis Court"
"RM 478,000","Sri Petaling, Kuala Lumpur","Condominium For Sale, listed 7 hours ago",900,3,2,Freehold,https://www.mudah.my/high-return-invest-doorstep-mrt-shop-near-bangsar-midvalley-2-3-room-111269200.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 479,000","Residensi Rampai, Setapak","Condominium For Sale, listed 7 hours ago","1,100",3,2,Leasehold,https://www.mudah.my/residensi-rampai-taman-sri-rampai-the-parc-tower-2-car-park-for-sale-108877320.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 980,000","M City, KL City","Service Residence For Sale, listed 7 hours ago","1,330",3,2,Freehold,https://www.mudah.my/m-city-jalan-ampang-freehold-duplex-3-bedrooms-fire-sale-below-market-109795737.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court"
"RM 900,000","Vista Damai @ KLCC, KLCC","Condominium For Sale, listed 7 hours ago","1,438",3,3,Freehold,https://www.mudah.my/vista-damai-freehold-near-klcc-intermark-mrt-ampang-park-for-sale-109795761.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Squash Court"
"RM 590,000","Kampung Warisan Condominium, Keramat","Condominium For Sale, listed 7 hours ago","1,125",2,2,Freehold,https://www.mudah.my/freehold-kampung-warisan-condo-jelatek-kuala-lumpur-for-sale-107218832.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house"
"RM 180,000","Taman Sri Sentosa Shop Apartment, Old Klang Road","Flat For Sale, listed 7 hours ago",752,3,2,Leasehold,https://www.mudah.my/level-1-shop-apartment-taman-sri-sentosa-kuala-lumpur-110857086.htm,"Parking, Playground, Minimart, Multipurpose hall"
"RM 410,000","Sri Ledang, Wangsa Maju","Condominium For Sale, listed 7 hours ago","1,205",4,2,Leasehold,https://www.mudah.my/1205-sqft-sri-ledang-condominium-wangsa-maju-kl-111269321.htm,"Parking, Security, Swimming Pool, Playground, Tennis Court"
"RM 415,000","PV 10 Platinum Lake Condominium, Setapak","Condominium For Sale, listed 7 hours ago","1,297",3,2,Leasehold,https://www.mudah.my/biggest-layout-corner-lot-unit-pv10-below-market-price-nice-unit-111269320.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 359,999","M Centura, Sentul","Service Residence For Sale, listed 7 hours ago",646,2,1,Freehold,https://www.mudah.my/partly-reno-furnished-m-centura-sentul-for-sales-matured-area-108977549.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 279,999","Desa Dua Aman Puri, Kepong","Apartment For Sale, listed 7 hours ago",841,3,2,Freehold,https://www.mudah.my/bmv-desa-aman-puri-desa-dua-apartment-near-kepong-kl-108977764.htm,"Parking, Security, Swimming Pool, Minimart, Jogging Track"
"RM 190,000","Desa Satu, Kepong","Apartment For Sale, listed 7 hours ago",650,3,1,Freehold,https://www.mudah.my/hot-selling-apartment-for-sale-in-kepong-can-nego-full-loan-111106459.htm,"Parking, Minimart"
"RM 400,000","Residensi Rampai, Setapak","Condominium For Sale, listed 7 hours ago",850,3,2,Leasehold,https://www.mudah.my/residensi-rampai-850sf-3r2b-p-furnished-sri-rampai-wangsa-maju-110853361.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 250,000","Cendana Apartment, Cheras","Apartment For Sale, listed 7 hours ago",625,3,2,Leasehold,https://www.mudah.my/cendana-apartment-bandar-sri-permaisuri-111269079.htm,"Security, Playground, Minimart"
"RM 430,000","D Alamanda, Cheras","Condominium For Sale, listed 7 hours ago","1,093",3,2,Leasehold,https://www.mudah.my/pudu-d-alamanda-100-loan-pgrm-velocity-pandan-perdana-cheras-ampang-106936273.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 252,000","Plaza Medan Putra, Kepong","Service Residence For Auction, listed 7 hours ago",913,3,2,Freehold,https://www.mudah.my/plaza-medan-putra-serviced-apartment-medan-putra-business-centre-kl-111269056.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 460,000","Platinum Lake PV 13, Setapak","Condominium For Sale, listed 7 hours ago","1,313",4,2,Leasehold,https://www.mudah.my/below-market-price-2-cp-non-bumi-unit-3-unit-on-hand-111269050.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house"
"RM 510,000","Platinum Lake PV 16, Setapak","Condominium For Sale, listed 7 hours ago","1,313",4,2,Leasehold,https://www.mudah.my/nicest-pv16-4r2b3cp-renovated-unit-111269010.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 299,000","V Residence 2 @ Sunway Velocity, Cheras","Service Residence For Sale, listed 7 hours ago","1,200",4,3,Freehold,https://www.mudah.my/v-residence-2-sunway-velocity-cheras-kuala-lumpur-110235146.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 298,000","Prima Tiara 1, Segambut","Apartment For Sale, listed 7 hours ago",928,3,2,Freehold,https://www.mudah.my/segambut-3r2b-apartment-for-sale-110650412.htm,"Parking, Security, Lift, Playground"
"RM 325,000","Menara Alpha, Wangsa Maju","Condominium For Sale, listed 7 hours ago",850,3,2,Leasehold,https://www.mudah.my/wangsa-maju-3r2b-condo-fire-sale-110234875.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Tennis Court"
"RM 560,000","PV18 Residence, Setapak","Service Residence For Sale, listed 7 hours ago","1,219",3,3,Leasehold,https://www.mudah.my/basic-unit-below-market-value-unblock-view-111269146.htm,"Parking, Security, Lift, Playground, Sauna, Multipurpose hall"
"RM 675,000","UNA Serviced Apartment @ Jalan Peel, Cheras","Service Residence For Auction, listed 7 hours ago","1,012",3,2,Leasehold,https://www.mudah.my/residensi-peel-serviced-apartment-10-min-to-suria-klcc-111269143.htm,"Parking, Swimming Pool, Playground, Gymnasium"
"RM 260,000","Seri Mas Condominium, Cheras","Condominium For Sale, listed 7 hours ago",840,1,1,Leasehold,https://www.mudah.my/seri-mas-condo-cheras-100-full-loan-0-deposit-111027961.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Tennis Court"
"RM 310,000","Pelangi Indah, Jalan Ipoh","Condominium For Sale, listed 7 hours ago","1,206",3,2,Freehold,https://www.mudah.my/strata-title-corner-unit-pelangi-indah-condo-jalan-ipoh-1206sqft-111003944.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Minimart, Club house"
"RM 325,000","Widuri Impian, Desa Petaling","Condominium For Sale, listed 7 hours ago",958,3,2,Leasehold,https://www.mudah.my/termurah-full-loan-widuri-impian-condo-desa-petaling-kl-111268970.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Tennis Court"
"RM 530,000","Petalz Residences @ Old Klang Road, Old Klang Road","Service Residence For Sale, listed 7 hours ago",935,3,2,Freehold,https://www.mudah.my/old-klang-road-petalz-residences-fully-renovation-below-market-nice-111268960.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 450,000","Berlian Residence @ Setapak, Setapak","Condominium For Sale, listed 7 hours ago","1,023",3,2,Freehold,https://www.mudah.my/residensi-berlian-setapak-setapak-3-bedrooms-unit-111268946.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 420,000","Sentul Point Suite Apartment, Sentul","Service Residence For Sale, listed 7 hours ago",850,3,2,Freehold,https://www.mudah.my/fully-renovated-kept-well-condition-facing-mont-kiara-111269117.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 299,000","MH Platinum 3 Residence, Setapak","Condominium For Sale, listed 7 hours ago",950,3,3,Freehold,https://www.mudah.my/kl-city-below-market-price-freehold-beside-mrt-0dp-free-furnish-kl-105900878.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track, Squash Court"
"RM 350,000","Residensi MH Platinum 2, Setapak","Service Residence For Sale, listed 7 hours ago",692,3,2,Leasehold,https://www.mudah.my/cheapest-renovation-unit-below-market-price-unit-mh2-111268692.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 275,000","Kenari Court, Pandan Indah","Apartment For Sale, listed 7 hours ago",820,3,2,Leasehold,https://www.mudah.my/rm1k-booking-kenari-court-apartment-820sf-pandan-indah-100-loan-111268903.htm,"Parking, Security, Playground"
"RM 240,000","Desa Dua Aman Puri, Kepong","Apartment For Sale, listed 8 hours ago",837,3,2,Freehold,https://www.mudah.my/100-loan-desa-dua-apartment-aman-puri-kepong-837sf-below-market-109097581.htm,"Parking, Security, Swimming Pool, Minimart, Jogging Track"
"RM 380,000","Jalil Damai, Bukit Jalil","Apartment For Sale, listed 8 hours ago","1,092",3,2,Freehold,https://www.mudah.my/100-loan-jalil-damai-apartment-bukit-jalil-1092sf-f-h-below-marke-109097365.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Squash Court"
"RM 475,000","Platinum Lake PV 13, Setapak","Condominium For Sale, listed 8 hours ago","1,313",4,2,Leasehold,https://www.mudah.my/below-market-price-2-cp-non-bumi-unit-3-unit-on-hand-111268766.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house"
"RM 260,000","Hedgeford 10 Residences @ Wangsa Maju, Wangsa Maju","Service Residence For Sale, listed 8 hours ago",531,1,1,Freehold,https://www.mudah.my/100-loan-hedgeford-10-residences-wangsa-maju-531sf-below-market-110634442.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track"
"RM 415,000","Suasana Lumayan, Cheras","Condominium For Sale, listed 8 hours ago","1,142",4,2,Leasehold,https://www.mudah.my/booking-1k-suasana-lumayan-bandar-sri-permaisuri-2-parkin-1142sf-105904526.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house"
"RM 258,000","Prisma Perdana, Cheras","Condominium For Sale, listed 8 hours ago",850,3,2,Freehold,https://www.mudah.my/freehold-prisma-perdana-condo-cheras-taman-midah-mrt-3-room-kl-109313388.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 420,000","Monte Bayu, Cheras","Condominium For Sale, listed 8 hours ago","1,130",3,2,Freehold,https://www.mudah.my/lower-ground-monte-bayu-ampang-110804750.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Tennis Court"
"RM 340,000","Arte Star @ Sungai Besi, Sungai Besi","New Service Residence For Sale, listed 8 hours ago",947,3,2,Leasehold,https://www.mudah.my/next-to-ktm-lrt-mrt3-5-mins-to-mid-valley-111088017.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 359,000","KLCC, Kuala Lumpur","New Service Residence For Sale, listed 4 hours ago",510,2,1,Freehold,https://www.mudah.my/klcc-grr-10-14-fully-furnish-free-2-years-monthly-instalment-111100310.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 4,388,000","Central Residence @ Sg Besi, Sungai Besi","Apartment For Sale, listed 22 Apr",565,2,1,Freehold,https://www.mudah.my/exquisite-soho-commercial-strata-title-only-70-units-avail-in-k-l-100536876.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 630,000","Trinity Aquata, Sungai Besi","Condominium For Sale, listed 5 days ago","1,216",3,2,Freehold,https://www.mudah.my/full-furnish-freehold-at-kl-south-trinity-aquata-condominum-111209070.htm,"Parking, Security, Swimming Pool, Gymnasium, Jogging Track"
"RM 315,000","Sentul Utama Condominium, Sentul","Condominium For Sale, listed 8 hours ago",880,3,2,Leasehold,https://www.mudah.my/for-sale-sentul-utama-condominium-111217099.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track"
"RM 560,000","Villa Wangsamas, Wangsa Maju","Condominium For Sale, listed 8 hours ago","1,270",3,2,Freehold,https://www.mudah.my/1270-sqft-beautiful-unit-111268568.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 389,000","Mentari Condominium, Cheras","Condominium For Sale, listed 8 hours ago","1,025",3,2,Leasehold,https://www.mudah.my/1025-sqft-level-4-mentari-condominium-bandar-sri-permaisuri-111268565.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium"
"RM 260,000","Nuri Court, Pandan Indah","Apartment For Sale, listed 8 hours ago",850,3,2,Leasehold,https://www.mudah.my/rumah-mampu-milik-pandan-indah-111268538.htm,"Parking, Security, Playground"
"RM 450,000","Bukit Jalil, Kuala Lumpur","New Condominium For Sale, listed 8 hours ago",435,2,2,Leasehold,https://www.mudah.my/affordable-urban-living-near-everything-you-need-vividz-bukit-jalil-111141427.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 280,000","Ketumbar Heights, Cheras","Condominium For Sale, listed 8 hours ago",903,3,2,Freehold,https://www.mudah.my/cash-back-ketumbar-heights-903sf-cheras-utama-few-unit-available-111268511.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 220,000","Bandar Baru Sentul Flat, Sentul","Flat For Sale, listed 8 hours ago",560,2,1,Leasehold,https://www.mudah.my/renovated-flat-bandar-baru-sentul-kl-near-to-lrt-111268330.htm,"Parking, Playground"
"RM 340,000","M3 Residency, Setapak","Service Residence For Sale, listed 8 hours ago",825,3,2,Leasehold,https://www.mudah.my/termudah-m3-residency-taman-melati-kuala-lumpur-108165566.htm,"Parking, Security, Lift, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 480,000","The Holmes 2, Cheras","Condominium For Sale, listed 8 hours ago","1,104",3,2,Leasehold,https://www.mudah.my/corner-the-holmes-2-bandar-tun-razak-near-hukm-111268474.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 318,000","Setapak, Kuala Lumpur","Service Residence For Sale, listed 8 hours ago",850,3,2,Freehold,https://www.mudah.my/setapak-freehold-condo-walking-distance-mrt-speed-ramp-carpark-110693950.htm,Timeout
"RM 410,000","The Holmes Bandar Tun Razak, Cheras","Condominium For Sale, listed 8 hours ago","1,018",3,2,Leasehold,https://www.mudah.my/paling-murah-100-loan-the-holmes-1-condo-bandar-tun-razak-cheras-109431944.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall"
"RM 410,000","The Holmes, Cheras","Condominium For Sale, listed 8 hours ago","1,018",3,2,Leasehold,https://www.mudah.my/full-loan-100-the-holmes-1-condo-bandar-tun-razak-cheras-106368831.htm,Timeout
"RM 330,000","Bayu Tasik 2, Cheras","Condominium For Sale, listed 8 hours ago",960,3,2,Leasehold,https://www.mudah.my/1k-booking-bayu-tasik-2-bandar-sri-permaisuri-cheras-100-loan-107321431.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium"
"RM 570,000","Legend Height, Segambut","Service Residence For Sale, listed 8 hours ago","1,050",3,2,Leasehold,https://www.mudah.my/legend-heights-segambut-good-conditions-ok-for-sale-111268434.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 145,000","Cheras Ria, Cheras","Flat For Sale, listed 8 hours ago",570,3,1,Freehold,https://www.mudah.my/cheras-ria-flat-cheras-full-loan-0-downpayment-110787992.htm,"Playground, Minimart, Jogging Track"
"RM 295,000","Palm Court Apartment, Brickfields","Apartment For Sale, listed 8 hours ago",635,2,2,Leasehold,https://www.mudah.my/palm-court-apartment-brickfield-full-loan-cash-back-110694119.htm,"Parking, Lift"
"RM 338,000","M Nova, Kepong","Service Residence For Sale, listed 8 hours ago",700,2,2,Leasehold,https://www.mudah.my/m-nova-mrr2-only-rm500-booking-to-own-2-4bilik-110844260.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 529,000","LEA by the Hills, Setapak","Condominium For Sale, listed 8 hours ago","1,050",3,2,Leasehold,https://www.mudah.my/lea-by-the-hills-1050sf-3-1-room-100-full-loan-melawati-hana-hills-kl-111010986.htm,"Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 288,000","PV 22 Residences, Setapak","Apartment For Sale, listed 8 hours ago",490,1,1,Leasehold,https://www.mudah.my/pv22-490sf-1300sf-1-3-room-promotion-platinum-victory-setapak-kl-110972922.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 320,000","Ketumbar Heights, Cheras","Condominium For Sale, listed 8 hours ago",903,4,2,Freehold,https://www.mudah.my/fully-furnished-ketumbar-heights-condo-taman-cheras-kl-for-sale-111268132.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Multipurpose hall"
"RM 500,000","Legend Height, Segambut","Service Residence For Sale, listed 8 hours ago","1,050",4,2,Leasehold,https://www.mudah.my/legend-height-good-value-renovation-unit-for-sale-kepong-segambut-111098423.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 400,000","Jalil Damai, Bukit Jalil","Apartment For Sale, listed 8 hours ago","1,100",3,2,Freehold,https://www.mudah.my/freehold-roi-6-jalil-damai-next-to-pavilion-bukit-jalil-full-loan-111268079.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Squash Court"
"RM 430,000","Fortune Avenue, Kepong","Condominium For Sale, listed 8 hours ago","1,137",3,2,Leasehold,https://www.mudah.my/kepong-fortune-avenue-condominium-non-bumi-high-roi-near-mrt-shop-mall-110540356.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house"
"RM 390,000","Pudu Impian 2 - Vila Tropika, Cheras","Condominium For Sale, listed 8 hours ago",936,3,2,Leasehold,https://www.mudah.my/pudu-impian-2-vila-tropika-condo-corner-unit-fully-furnished-for-sale-110747383.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 490,000","Desarina Condominium, Taman Desa","Condominium For Sale, listed 8 hours ago","1,280",3,2,Freehold,https://www.mudah.my/desarina-condo-with-2-parkings-106469518.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 287,000","Brem Park 1, Old Klang Road","Condominium For Sale, listed 8 hours ago",904,3,2,Leasehold,https://www.mudah.my/brem-park-1-condo-affordable-price-unit-110540761.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Minimart, Club house, Jogging Track, Squash Court"
"RM 365,000","Regalia Residence, Jalan Sultan Ismail","Service Residence For Sale, listed 8 hours ago",631,1,1,Freehold,https://www.mudah.my/cheapest-unit-regalia-residence-jalan-sultan-ismail-kl-631sqft-104585665.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Squash Court"
"RM 438,000","Sentul Point Suite Apartment, Sentul","Service Residence For Sale, listed 8 hours ago",850,3,2,Freehold,https://www.mudah.my/sentul-point-freehold-for-sale-850sf-3r2b-partial-furnished-cheapest-111268057.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 740,000","Legend Height, Segambut","Service Residence For Sale, listed 8 hours ago","1,185",4,2,Leasehold,https://www.mudah.my/legend-height-segambut-special-unit-nice-renovation-3-carpark-kepong-111085685.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 375,000","Pantai Hillpark 5, Bangsar South","Condominium For Sale, listed 8 hours ago","1,020",3,2,Leasehold,https://www.mudah.my/pantai-hillpark-phase-5-bangsar-south-below-market-rate-111267807.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Tennis Court"
"RM 370,000","TAR Villa, Setapak","Condominium For Sale, listed 9 hours ago","1,000",3,2,Freehold,https://www.mudah.my/tar-villa-for-sale-setapak-wangsa-maju-111071492.htm,"Parking, Security, Lift, Playground, Barbeque area, Minimart"
"RM 275,000","Kenari Court, Pandan Indah","Apartment For Sale, listed 9 hours ago",861,3,2,Leasehold,https://www.mudah.my/100-loan-lppsa-kenari-court-pandan-indah-ampang-0-deposi-cashback50k-111267671.htm,"Parking, Security, Playground, Jogging Track"
"RM 449,999","Court 28 @ KL City, Jalan Ipoh","Service Residence For Sale, listed 9 hours ago",703,2,2,Freehold,https://www.mudah.my/court-28-kl-direct-access-to-mrt-sentul-west-direct-owner-me-111111547.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Squash Court"
"RM 560,000","Pantai HillPark 1, Bangsar South","Condominium For Sale, listed 9 hours ago","1,335",3,2,Leasehold,https://www.mudah.my/bangsar-souths-best-kept-secret-a-rare-low-rise-gem-111242158.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Tennis Court"
"RM 458,000","Alam Puri, Jalan Ipoh","Condominium For Sale, listed 9 hours ago","1,011",3,2,Freehold,https://www.mudah.my/jalan-ipoh-alam-puri-condo-below-market-price-walking-mrt-ktm-5min-110829183.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 689,000","Kiara 1888, Mont Kiara","Condominium For Sale, listed 9 hours ago","1,338",3,2,Freehold,https://www.mudah.my/mont-kiara-kiara-1888-condo-below-market-price-nego-sampai-jadi-110828611.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Squash Court"
"RM 660,000","Vista Damai @ KLCC, KLCC","Condominium For Sale, listed 9 hours ago",907,2,2,Freehold,https://www.mudah.my/vista-damai-condominium-nearby-lrt-mrt-klcc-111267872.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Squash Court"
"RM 177,000","Taman Mulia, Cheras","Apartment For Sale, listed 9 hours ago",560,2,1,Freehold,https://www.mudah.my/flat-taman-mulia-bandar-tun-razak-cheras-level-2-111214546.htm,"Parking, Playground"
"RM 580,000","The Haute, Keramat","Condominium For Sale, listed 9 hours ago","1,003",3,2,Leasehold,https://www.mudah.my/haute-gurney-keramat-for-sale-renovated-harga-nego-111083983.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
